Name,Ticker,Sector,Industry
Samson Holding Ltd,,Consumer Goods,Home Furnishings & Fixtures
Samson Holding Ltd.,,Consumer Goods,Home Furnishings & Fixtures
Select Comfort Corporation,,Consumer Goods,Home Furnishings & Fixtures
Sino-Tech International,,Consumer Goods,Home Furnishings & Fixtures
Solartech International,,Consumer Goods,Home Furnishings & Fixtures
Somfy,,Consumer Goods,Home Furnishings & Fixtures
Springer SA,,Consumer Goods,Home Furnishings & Fixtures
Stanley Furniture Co. Inc.,,Consumer Goods,Home Furnishings & Fixtures
Steinhoff International,,Consumer Goods,Home Furnishings & Fixtures
Symphony Ltd.,,Consumer Goods,Home Furnishings & Fixtures
Takara Standard Co.,,Consumer Goods,Home Furnishings & Fixtures
Tempur Sealy International Inc,,Consumer Goods,Home Furnishings & Fixtures
Topps Tiles PLC,,Consumer Goods,Home Furnishings & Fixtures
TTK Prestige Ltd,,Consumer Goods,Home Furnishings & Fixtures
U10 SA,,Consumer Goods,Home Furnishings & Fixtures
Unicasa Ind Moveis SA,,Consumer Goods,Home Furnishings & Fixtures
Varun Industries Ltd,,Consumer Goods,Home Furnishings & Fixtures
Villeroy & Boch AG,,Consumer Goods,Home Furnishings & Fixtures
Vu1 Corporation.,,Consumer Goods,Home Furnishings & Fixtures
Warderly International,,Consumer Goods,Home Furnishings & Fixtures
Westag & Getalit AG,,Consumer Goods,Home Furnishings & Fixtures
Wim Plast Ltd,,Consumer Goods,Home Furnishings & Fixtures
World Houseware holdings,,Consumer Goods,Home Furnishings & Fixtures
Acme United Corp.,,Consumer Goods,Housewares & Accessories
Helen of Troy Limited,,Consumer Goods,Housewares & Accessories
Jarden Corp.,,Consumer Goods,Housewares & Accessories
Lifetime Brands,,Consumer Goods,Housewares & Accessories
Newell Rubbermaid Inc.,,Consumer Goods,Housewares & Accessories
The Clorox Company,,Consumer Goods,Housewares & Accessories
ACCO Brands Corp,,Consumer Goods,Business Equipment
Aures Technologies,,Consumer Goods,Business Equipment
Avery Dennison Corp,,Consumer Goods,Business Equipment
Avery Dennison Corporation,,Consumer Goods,Business Equipment
Brother Industries Ltd,,Consumer Goods,Business Equipment
Camlin Ltd,,Consumer Goods,Business Equipment
Canon Inc,,Consumer Goods,Business Equipment
Canon Inc.,,Consumer Goods,Business Equipment
Canon Marketing Japan Inc.,,Consumer Goods,Business Equipment
Champion Industries Inc.,,Consumer Goods,Business Equipment
Datron AG,,Consumer Goods,Business Equipment
DirectCash Payments Inc,,Consumer Goods,Business Equipment
Document Capture Technologies,,Consumer Goods,Business Equipment
Domino Printing Sciences PLC,,Consumer Goods,Business Equipment
Dutech Holdings Ltd,,Consumer Goods,Business Equipment
FinTronics Holdings Co.,,Consumer Goods,Business Equipment
GEA,,Consumer Goods,Business Equipment
Herman Miller Inc,,Consumer Goods,Business Equipment
Herman Miller Inc.,,Consumer Goods,Business Equipment
HNI Corp.,,Consumer Goods,Business Equipment
Icash Payment Systems Ltd,,Consumer Goods,Business Equipment
Inscape Corp,,Consumer Goods,Business Equipment
Inventis Ltd,,Consumer Goods,Business Equipment
Japan Cash Machine Co.,,Consumer Goods,Business Equipment
Kewaunee Scientific Corp.,,Consumer Goods,Business Equipment
Kilburn Office Automation Ltd,,Consumer Goods,Business Equipment
Knoll,,Consumer Goods,Business Equipment
Konica Minolta Inc,,Consumer Goods,Business Equipment
Linc Pen & Plastics Ltd,,Consumer Goods,Business Equipment
Maschinenfabrik AG,,Consumer Goods,Business Equipment
Neopost,,Consumer Goods,Business Equipment
nFinanSe Inc,,Consumer Goods,Business Equipment
Onyx Service & Solutions,,Consumer Goods,Business Equipment
Pitney Bowes Inc,,Consumer Goods,Business Equipment
Pitney Bowes Inc.,,Consumer Goods,Business Equipment
Ricoh Ltd,,Consumer Goods,Business Equipment
Rosss,,Consumer Goods,Business Equipment
Soluteck Holdings Ltd.,,Consumer Goods,Business Equipment
Steelcase Inc,,Consumer Goods,Business Equipment
Steelcase Inc.,,Consumer Goods,Business Equipment
Takano CoÂ Ltd,,Consumer Goods,Business Equipment
Technotrans AG,,Consumer Goods,Business Equipment
Todays Writing Products Ltd,,Consumer Goods,Business Equipment
Universal Office,,Consumer Goods,Business Equipment
VeriFone Systems Inc,,Consumer Goods,Business Equipment
VeriFone Systems,,Consumer Goods,Business Equipment
Virco Mfg. Corporation,,Consumer Goods,Business Equipment
Action Asia Ltd,,Consumer Goods,Electronic Equipment
Alco Holdings Ltd.,,Consumer Goods,Electronic Equipment
Alps Electric Co Ltd,,Consumer Goods,Electronic Equipment
AmaTech AG,,Consumer Goods,Electronic Equipment
Apple Inc,,Consumer Goods,Electronic Equipment
Apple Inc.,,Consumer Goods,Electronic Equipment
Archos,,Consumer Goods,Electronic Equipment
artec technologies AG,,Consumer Goods,Electronic Equipment
Asia Energy logistics,,Consumer Goods,Electronic Equipment
Asia Tele-Net & Tech,,Consumer Goods,Electronic Equipment
Audio Pixels Holdings Ltd,,Consumer Goods,Electronic Equipment
AuraSound,,Consumer Goods,Electronic Equipment
Aurios Inc.,,Consumer Goods,Electronic Equipment
AVIC International,,Consumer Goods,Electronic Equipment
Awox SA,,Consumer Goods,Electronic Equipment
Azure Healthcare Limited,,Consumer Goods,Electronic Equipment
B&C Speakers,,Consumer Goods,Electronic Equipment
Bajaj Electricals Ltd,,Consumer Goods,Electronic Equipment
Bang & Olufsen,,Consumer Goods,Electronic Equipment
Basler AG,,Consumer Goods,Electronic Equipment
Bialetti Industriale,,Consumer Goods,Electronic Equipment
Bigben Interactive,,Consumer Goods,Electronic Equipment
BPL Ltd,,Consumer Goods,Electronic Equipment
Brasmotor SA,,Consumer Goods,Electronic Equipment
Breville Group Ltd,,Consumer Goods,Electronic Equipment
Butterfly Gandhimathi,,Consumer Goods,Electronic Equipment
Calcom Vision Ltd,,Consumer Goods,Electronic Equipment
Capxon International,,Consumer Goods,Electronic Equipment
Casa Holdings Ltd,,Consumer Goods,Electronic Equipment
Casio Computer,,Consumer Goods,Electronic Equipment
CCT Telecom Holdings Ltd.,,Consumer Goods,Electronic Equipment
CEC International,,Consumer Goods,Electronic Equipment
CellTeck Inc.,,Consumer Goods,Electronic Equipment
Centurion Corporation Ltd,,Consumer Goods,Electronic Equipment
Chengdu PUTIAN,,Consumer Goods,Electronic Equipment
China Data Broadcasting,,Consumer Goods,Electronic Equipment
China Energine,,Consumer Goods,Electronic Equipment
China Environmental,,Consumer Goods,Electronic Equipment
China Fortune Holdings Limited,,Consumer Goods,Electronic Equipment
China Fortune Holdings Ltd,,Consumer Goods,Electronic Equipment
China Haidian Holdings Ltd.,,Consumer Goods,Electronic Equipment
China Overseas Grand,,Consumer Goods,Electronic Equipment
China Power New Energy,,Consumer Goods,Electronic Equipment
Chuang's China Invest,,Consumer Goods,Electronic Equipment
Ciralight Global,,Consumer Goods,Electronic Equipment
Clarion Co Ltd,,Consumer Goods,Electronic Equipment
CMMB Vision Holdings Ltd.,,Consumer Goods,Electronic Equipment
Cobra Electronics Corp.,,Consumer Goods,Electronic Equipment
Combest Holdings Limited,,Consumer Goods,Electronic Equipment
Computime Group Ltd.,,Consumer Goods,Electronic Equipment
Coslight Technology,,Consumer Goods,Electronic Equipment
D-Box Technologies Inc,,Consumer Goods,Electronic Equipment
Daiwa Associate Holdings Ltd.,,Consumer Goods,Electronic Equipment
Datronix Holdings Ltd.,,Consumer Goods,Electronic Equipment
De'Longhi,,Consumer Goods,Electronic Equipment
Dick Smith Holdings Ltd,,Consumer Goods,Electronic Equipment
Dongyue Group Limited,,Consumer Goods,Electronic Equipment
Dr Hoenle AG,,Consumer Goods,Electronic Equipment
e.Digital Corporation,,Consumer Goods,Electronic Equipment
Eastman Kodak Co.,,Consumer Goods,Electronic Equipment
Egide,,Consumer Goods,Electronic Equipment
Electrolux AB,,Consumer Goods,Electronic Equipment
Emerson Radio Corp.,,Consumer Goods,Electronic Equipment
Energous Corporation,,Consumer Goods,Electronic Equipment
EPI Holdings Ltd,,Consumer Goods,Electronic Equipment
Fabrinet,,Consumer Goods,Electronic Equipment
Fingerprint Cards AB,,Consumer Goods,Electronic Equipment
FORTEC Elektronik AG,,Consumer Goods,Electronic Equipment
Fujikon Industrial,,Consumer Goods,Electronic Equipment
Funai Electric Co.,,Consumer Goods,Electronic Equipment
Genvon Group Limited,,Consumer Goods,Electronic Equipment
Goldin Properties,,Consumer Goods,Electronic Equipment
Group Sense,,Consumer Goods,Electronic Equipment
Haier Electronics Group Co Ltd,,Consumer Goods,Electronic Equipment
Hana Microelectronics,,Consumer Goods,Electronic Equipment
Harman International,,Consumer Goods,Electronic Equipment
Harman International Industrie,,Consumer Goods,Electronic Equipment
Hitachi Home & Life Solns,,Consumer Goods,Electronic Equipment
HKC Int'lHoldings,,Consumer Goods,Electronic Equipment
Hosiden Corp,,Consumer Goods,Electronic Equipment
ICube Technology Holdings Ltd.,,Consumer Goods,Electronic Equipment
IDT International Ltd.,,Consumer Goods,Electronic Equipment
Indesit Co,,Consumer Goods,Electronic Equipment
IndiaNivesh Ltd.,,Consumer Goods,Electronic Equipment
Invisa,,Consumer Goods,Electronic Equipment
IRICO Group Electronics,,Consumer Goods,Electronic Equipment
iRobot Corp,,Consumer Goods,Electronic Equipment
Jetter AG,,Consumer Goods,Electronic Equipment
Karce International,,Consumer Goods,Electronic Equipment
Khaitan Electricals Ltd,,Consumer Goods,Electronic Equipment
Kingboard Laminates,,Consumer Goods,Electronic Equipment
Kingwell Group Ltd.,,Consumer Goods,Electronic Equipment
Koninklijke Philips N.V,,Consumer Goods,Electronic Equipment
Koss Corporation,,Consumer Goods,Electronic Equipment
Kwang Sung Electronics,,Consumer Goods,Electronic Equipment
Kyocera Corp,,Consumer Goods,Electronic Equipment
Lacroix,,Consumer Goods,Electronic Equipment
Lexibook,,Consumer Goods,Electronic Equipment
LG Display Co Ltd,,Consumer Goods,Electronic Equipment
LG Electronics Inc,,Consumer Goods,Electronic Equipment
Living 3D Holdings,,Consumer Goods,Electronic Equipment
Loewe AG,,Consumer Goods,Electronic Equipment
mCig,,Consumer Goods,Electronic Equipment
Medion AG,,Consumer Goods,Electronic Equipment
Medisana AG,,Consumer Goods,Electronic Equipment
Metalfrio Solutions SA,,Consumer Goods,Electronic Equipment
MIC Electronics Ltd,,Consumer Goods,Electronic Equipment
MIRC Electronics Ltd,,Consumer Goods,Electronic Equipment
Mobicon Group Ltd.,,Consumer Goods,Electronic Equipment
Morgan Advanced Materials PLC,,Consumer Goods,Electronic Equipment
Motech Industries Co Ltd,,Consumer Goods,Electronic Equipment
Nanjing Panda Electronics,,Consumer Goods,Electronic Equipment
National Elec Holdings,,Consumer Goods,Electronic Equipment
NIBE Industrier AB,,Consumer Goods,Electronic Equipment
Nice,,Consumer Goods,Electronic Equipment
Noesis Industries Ltd,,Consumer Goods,Electronic Equipment
Northeast Electrical Deve,,Consumer Goods,Electronic Equipment
Onteco Corp.,,Consumer Goods,Electronic Equipment
Oriental Watch Holdings Ltd.,,Consumer Goods,Electronic Equipment
Pace PLC,,Consumer Goods,Electronic Equipment
Panasonic Appliances,,Consumer Goods,Electronic Equipment
Panasonic Corp,,Consumer Goods,Electronic Equipment
Perennial International Ltd.,,Consumer Goods,Electronic Equipment
Phoenix Lamps Ltd,,Consumer Goods,Electronic Equipment
Pioneer Corporation,,Consumer Goods,Electronic Equipment
Plastoform Holdings Ltd,,Consumer Goods,Electronic Equipment
PME Group Ltd.,,Consumer Goods,Electronic Equipment
Power Efficiency Corp.,,Consumer Goods,Electronic Equipment
Precia,,Consumer Goods,Electronic Equipment
Procal Electronics India Ltd,,Consumer Goods,Electronic Equipment
Raymond Industrial Ltd.,,Consumer Goods,Electronic Equipment
Renishaw PLC,,Consumer Goods,Electronic Equipment
Ross Group PLC,,Consumer Goods,Electronic Equipment
Royal Philips NV,,Consumer Goods,Electronic Equipment
Saft Groupe,,Consumer Goods,Electronic Equipment
Salamon Group Inc.,,Consumer Goods,Electronic Equipment
Salora International Ltd,,Consumer Goods,Electronic Equipment
Same Time Holdings Ltd.,,Consumer Goods,Electronic Equipment
Samsung Electronics Co Ltd,,Consumer Goods,Electronic Equipment
Samtel India Ltd,,Consumer Goods,Electronic Equipment
Schweizer Electronic AG,,Consumer Goods,Electronic Equipment
Scud Group Ltd.,,Consumer Goods,Electronic Equipment
SGOCO Group,,Consumer Goods,Electronic Equipment
Shanghai Fudan,,Consumer Goods,Electronic Equipment
Sharp Corp,,Consumer Goods,Electronic Equipment
Sharp India Ltd,,Consumer Goods,Electronic Equipment
Sheng Yuan Holdings Ltd.,,Consumer Goods,Electronic Equipment
Shinhint Acoustic Link,,Consumer Goods,Electronic Equipment
Shougang Concord,,Consumer Goods,Electronic Equipment
Shougang Concord Tech,,Consumer Goods,Electronic Equipment
Skullcandy,,Consumer Goods,Electronic Equipment
Skyworth Digital Holdings Ltd,,Consumer Goods,Electronic Equipment
Skyworth Digital Holdings Ltd.,,Consumer Goods,Electronic Equipment
Sollensys Corp.,,Consumer Goods,Electronic Equipment
Solomon Systech,,Consumer Goods,Electronic Equipment
Sony Corp,,Consumer Goods,Electronic Equipment
Sony Corporation,,Consumer Goods,Electronic Equipment
Starlight International,,Consumer Goods,Electronic Equipment
Store Electronic Systems,,Consumer Goods,Electronic Equipment
Suga International,,Consumer Goods,Electronic Equipment
Sun East Technology holdings,,Consumer Goods,Electronic Equipment
SunCorp Technologies Ltd.,,Consumer Goods,Electronic Equipment
Sunrise Technology Group,,Consumer Goods,Electronic Equipment
Superb Summit,,Consumer Goods,Electronic Equipment
Swarco Traffic Holding AG,,Consumer Goods,Electronic Equipment
Swing Media Technology,,Consumer Goods,Electronic Equipment
TC Interconnect Holdings Ltd.,,Consumer Goods,Electronic Equipment
TC Unterhaltungselektronik AG,,Consumer Goods,Electronic Equipment
TCL Multimedia Technology,,Consumer Goods,Electronic Equipment
Techtronic Industries Co.,,Consumer Goods,Electronic Equipment
Thakral Corp Ltd,,Consumer Goods,Electronic Equipment
The Guitammer Company Inc.,,Consumer Goods,Electronic Equipment
The Singing Machine Company,,Consumer Goods,Electronic Equipment
Tianneng Power Int'l,,Consumer Goods,Electronic Equipment
Tongda Group Holdings Ltd.,,Consumer Goods,Electronic Equipment
Tonic Industries Holdings Ltd.,,Consumer Goods,Electronic Equipment
TPV Technology Ltd,,Consumer Goods,Electronic Equipment
Trend Electronics Ltd,,Consumer Goods,Electronic Equipment
Truly International,,Consumer Goods,Electronic Equipment
TT International Ltd,,Consumer Goods,Electronic Equipment
United Pacific Industries Ltd.,,Consumer Goods,Electronic Equipment
Universal Electronics Inc,,Consumer Goods,Electronic Equipment
Universal Electronics Inc.,,Consumer Goods,Electronic Equipment
V-Guard Industries Ltd,,Consumer Goods,Electronic Equipment
Value Industries Ltd,,Consumer Goods,Electronic Equipment
Valuetronics Holdings Ltd,,Consumer Goods,Electronic Equipment
Videocon Industries Ltd,,Consumer Goods,Electronic Equipment
Vivanco Gruppe AG,,Consumer Goods,Electronic Equipment
Vuzix Corporation,,Consumer Goods,Electronic Equipment
W Corp Ltd,,Consumer Goods,Electronic Equipment
Waterco Ltd,,Consumer Goods,Electronic Equipment
Welling Holding Ltd.,,Consumer Goods,Electronic Equipment
Whirlpool Corp,,Consumer Goods,Electronic Equipment
Whirlpool of India Ltd,,Consumer Goods,Electronic Equipment
Wing Lee Holdings Ltd.,,Consumer Goods,Electronic Equipment
Wong's International holdings,,Consumer Goods,Electronic Equipment
Yeebo,,Consumer Goods,Electronic Equipment
Yeebo International,,Consumer Goods,Electronic Equipment
Yorkey Optical,,Consumer Goods,Electronic Equipment
Yuxing InfoTech,,Consumer Goods,Electronic Equipment
Gaming Partners International,,Consumer Goods,Toys & Games
Hasbro Inc.,,Consumer Goods,Toys & Games
JAKKS Pacific,,Consumer Goods,Toys & Games
LeapFrog Enterprises Inc.,,Consumer Goods,Toys & Games
Mattel,,Consumer Goods,Toys & Games
Black Diamond,,Consumer Goods,Sporting Goods
Callaway Golf Co.,,Consumer Goods,Sporting Goods
Escalade Inc.,,Consumer Goods,Sporting Goods
Johnson Outdoors Inc.,,Consumer Goods,Sporting Goods
Nautilus Inc.,,Consumer Goods,Sporting Goods
Pool Corp.,,Consumer Goods,Sporting Goods
Sportsman's Warehouse Holdings,,Consumer Goods,Sporting Goods
SPY Inc.,,Consumer Goods,Sporting Goods
Thermal Tennis,,Consumer Goods,Sporting Goods
Zippy Bags,,Consumer Goods,Sporting Goods
A S Roma,,Consumer Goods,Recreational Goods
Accell Group,,Consumer Goods,Recreational Goods
Accordia Golf Co.,,Consumer Goods,Recreational Goods
Aegis Investment,,Consumer Goods,Recreational Goods
AFC Ajax,,Consumer Goods,Recreational Goods
Ajwa Fun World & Resort Ltd,,Consumer Goods,Recreational Goods
Amer Sports Corp,,Consumer Goods,Recreational Goods
Antipodes Voyages,,Consumer Goods,Recreational Goods
Ardent Leisure Group,,Consumer Goods,Recreational Goods
Asiatravel.com Holdings Ltd,,Consumer Goods,Recreational Goods
ASICS Corp,,Consumer Goods,Recreational Goods
Atlas Cycles (Haryana) Ltd,,Consumer Goods,Recreational Goods
Bandai Namco Holdings Inc,,Consumer Goods,Recreational Goods
Bauer Performance Sports Ltd,,Consumer Goods,Recreational Goods
Beneteau SA,,Consumer Goods,Recreational Goods
Best Union Co SpA,,Consumer Goods,Recreational Goods
Bicicletas Monark SA,,Consumer Goods,Recreational Goods
Birmingham International,,Consumer Goods,Recreational Goods
Borussia Dortmund GmbH &,,Consumer Goods,Recreational Goods
Brownie's Marine Group,,Consumer Goods,Recreational Goods
BRP Inc,,Consumer Goods,Recreational Goods
Brunswick Corp,,Consumer Goods,Recreational Goods
Brunswick Corporation,,Consumer Goods,Recreational Goods
C Y Foundation Group Ltd.,,Consumer Goods,Recreational Goods
Callaway Golf Co,,Consumer Goods,Recreational Goods
Canlan Ice Sports Corp,,Consumer Goods,Recreational Goods
